,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,HostelType
1365,Jessica Fontaine,5,il y a 2 semaines,no comment,01/2023,11
1366,Andrea Nuti,4,il y a 2 semaines,"(Traduit par Google) Belle expérience, une cascade d'émotions, des enfants aux yeux qui brillent de la première à la dernière minute du séjour.C'est une expérience inoubliable, les attractions avec une technologie super avancée, le spectacle final au château donne la chair de poule, vraiment excitant.Le ménage est impeccable, aussi bien autour que dans les salles de bain (toutes mais la plupart ne sont pas propres), avec autant de monde ce n'est pas facile.4 étoiles uniquement pour les prix, ils sont excessifs, sur tout, la nourriture, l'eau, le café... Dommage car la visite devient vraiment exigeante financièrement.(Avis d'origine)Bellissima esperienza, una cascata di emozioni, i bambini con gli occhi che brillano dal primo all'ultimo minuto di permanenza.E un' esperienza indimenticabile, le attrazioni con una tecnologia super avanzata, lo spettacolo finale al castello da pelle d'oca, davvero emozionante.La pulizia è impeccabile, sia in giro che nei bagni (non tutti ma la maggior parte sono puliti), con tanta gente non è facile.4 stelle solo per i prezzi, sono eccessivi, su tutto, il mangiare, l' acqua il caffè... Peccato perché la visita diventa veramente impegnativa economicamente.",01/2023,11
1367,Haja Konneh,5,il y a 2 semaines,no comment,01/2023,11
1368,DARK LORD,5,il y a 2 semaines,no comment,01/2023,11
1369,Natasha Kemp,5,il y a 2 semaines,no comment,,11
1370,Sjef Rijkers,5,il y a 2 semaines,no comment,01/2023,11
1371,azael boulouize,5,il y a 2 semaines,no comment,01/2023,11
1372,Philippe Marbaise,4,il y a 2 semaines,no comment,01/2023,11
1373,gwen gosselet,5,il y a 2 semaines,no comment,01/2023,11
1374,Bernadette Ameline,5,il y a 2 semaines,no comment,01/2023,11
1375,Ghislayne cabezas,5,il y a 2 semaines,no comment,01/2023,11
1376,Océane Mesplomb,4,il y a 2 semaines,"Magnifique. Dommage qu'il faut attendre énormément pour certaines attractions mais bon c'est compréhensible. Personnels impeccable, parc très propre, rien à dire.La nourriture est un peu chère pour ce que s'est ou alors que des repas en buffet à volonté donc 45€ par personne, c'est rentable quand on mange beaucoup mais pas pour moi... 😊",01/2023,11
1377,Ellana Yokohama,5,il y a 2 semaines,no comment,01/2023,11
1378,Giacomo 26,1,il y a 2 semaines,Extrêmement déçu parc saturé aucun manège de disponible sauf si vous avez 80 minutes a perdre  avec deux  enfants sous la pluie du on payer 3 entrée et on pu faire 0 manèges sa fait chère la balade une chose est sûr c’est que plus jamais j’y retournerai malheureusement je suis un client fidèle qui viens depuis 20 ans et qui avais même le Pass il y’a quelques années mais là c’est devenue pitoyable il entassent les clients comme du bétails pour remplir les caisses mais les enfants sont privé d’attractionLe 05/01/2023 le jour de l’anniversaire de mon fils grâce à Disney c’est bien gâcher la magie de Mickey est devenu un cauchemar,01/2023,11
1379,Anita Mulder,4,il y a 2 semaines,(Traduit par Google) En un mot FANTASTIQUE.longues files d'attente aux attractions(Avis d'origine)In één woord FANTASTISCH.wel lange wachtrijen bij de attracties,01/2023,11
1380,Larraitz Uribesalgo,5,il y a 2 semaines,no comment,,11
1381,Marie dominique Spiteri,5,il y a 2 semaines,no comment,01/2023,11
1382,Raphaël Randaxhe,2,il y a 2 semaines,no comment,01/2023,11
1383,Pet World,5,il y a 2 semaines,"(Traduit par Google) L'endroit le plus magique sur la face de la terre! Ce furent des jours inoubliables. Pour ceux qui aiment Disney, je le recommande, mais prenez une bonne dose de patience pour être dans les files d'attente.(Avis d'origine)Local mais mágico à face da terra! Foram dias inesquecíveis. Para quem gosta da Disney recomendo, mas leve uma boa dose de paciência para estar em filas.",01/2023,11
1384,Curtis Wells,5,il y a 2 semaines,no comment,01/2023,11
1385,Deborah Garou,5,il y a 2 semaines,no comment,01/2023,11
1386,Carlos,2,il y a 2 semaines,"(Traduit par Google) Dans le parc, les attractions sont bien décorées et détaillées, mais il y a de nombreux défauts dans le parc qui n'existaient pas il y a des années.• Les files d'attente, le temps d'attente ne correspond pas à ce que dit l'application ou le panneau à l'entrée de chaque attraction. Qui est beaucoup plus grand. Exemple Peter Pan (j'ai mis 35 minutes et ça nous a pris 1h15).• La nuit, il y a très peu de lumière et on ne voit presque rien et cela peut même être dangereux dans certaines zones (marches glissantes...)•Beaucoup de boutiques de souvenirs mais peu de magasins d'alimentation, avec une longue file d'attente et de la nourriture très basique.• La bonne chose que j'avais avant c'était le Fast pass et ils l'ont enlevé, maintenant c'est payant... UNE BARBARE. Ils ne cherchent qu'à élever et ne s'occupent pas des clients....• Certaines marches pour les attractions sont très étroites et vous passez régulièrement DISCRIMINATOIRE.Conclusion:Avec le prix de 79€ pour un seul parc, il faut beaucoup y penser, car pour visiter 10 attractions il n'y a pas assez de temps avec les files d'attente qui existent.Une peine(Avis d'origine)En el parque las atracciones están bien de decoración y detalles, pero hay bastantes fallos en el parque que no había hace años.• Las colas el tiempo de espera no coincide con lo que dice ni la aplicación ni el cartel a la entrada de cada atracción. Que es mucho mayor. Ejemplo Peter Pan ( ponía 35 minutos y tardamos 1 hora y 15 minutos).•Por la noche hay muy poca luz y no se ve casi nada e incluso por algunas zonas puede ser peligroso ( peldaños resbaladizos...)•Muchas tiendas de souvenirs pero pocas de comida, con mucha cola y comida muy básica.• Lo bueno que tenía antes era el Fast pass y lo quitaron, ahora es de pago...UNA BARBARIDAD. Sólo buscan recaudar y no cuidan a los clientes....• Algunos pasos para las atracciones son muy estrechos y se pasa regular DISCRIMINATORIO.Conclusión:Con el precio que tiene 79€ sólo a un parque es de pensárselo mucho, pues para visitar 10 atracciones no llega el tiempo con las colas que hay.Una pena",01/2023,11
1387,gregsound,5,il y a 2 semaines,no comment,01/2023,11
1388,Israel Pérez,3,il y a 2 semaines,"(Traduit par Google) J'ai été déçu, surtout avec le pass rapide, maintenant il faut payer des billets chers, si vous ne voulez pas faire la queue pendant 2 heures, payez séparément pour l'attraction qui coûte entre 9 € et 18 € par personne et une fois que vous montez, un vol si vous y allez avec des enfants, aussi si vous prenez le pass ultime, il n'est valable que pour 1 jour et chaque attraction une seule fois, donc si vous vous en fichez, vous ne pouvez pas monter sur tous vous avez payé des extras, nous avons eu ce bonus pour 1200 € un jour, un volJe ne le recommande pas(Avis d'origine)Me ha decepcionado, sobretodo con lo del fast pass, ahora tienes que además de pagar unas entradas caras, si no quieres hacer 2 horas de cola pagar aparte la atracción que viene a costar entre 9 y 18€ por persona y vez que subas, un atraco si vas con niños, además si sacas el pass ultimate, solo vale para 1 día y una sola vez cada atracción, por lo que como te descuides no puedes subir a todas las que has pagado extras, a nosotros nos salía este bono por 1200€ un día, un atracoNo lo recomiendo",01/2023,11
1389,Leony#sp São Paulo,5,il y a 2 semaines,(Traduit par Google) J'aime.J'y retournerai et posterai des photos.Arrivez tôt et profitez-en davantage.(Avis d'origine)Eu adoro.Vou novamente e posto fotos.Chegar cedo e aproveitar mais.,01/2023,11
1390,Léa Baril,5,il y a 2 semaines,no comment,,11
1391,Celine Martens,5,il y a 2 semaines,no comment,01/2023,11
1392,Andrey Trotsenko,1,il y a 2 semaines,no comment,01/2023,11
1393,Jouni Vesanto,4,il y a 2 semaines,no comment,01/2023,11
1394,Rousseau Claude,3,il y a 2 semaines,no comment,01/2023,11
1395,Olivier TAZÉ,4,il y a 2 semaines,no comment,01/2023,11
1396,DocKat Otto,4,il y a 2 semaines,no comment,12/2022,11
1397,Efsun Çakır,5,il y a 2 semaines,no comment,,11
1398,Karine Viguier,5,il y a 2 semaines,no comment,01/2023,11
1399,Helen Fuller,5,il y a 2 semaines,no comment,01/2023,11
1400,Emma Pmr,4,il y a 2 semaines,no comment,03/2022,11
1401,Ioannis Raftopoulos,5,il y a 2 semaines,no comment,01/2023,11
1402,Ninon Shengelia,5,il y a 2 semaines,no comment,01/2023,11
1403,Emilio Sanchez Pubg,5,il y a 2 semaines,"(Traduit par Google) Une expérience unique, il faut y aller au moins une fois dans sa vie. Le thème est super, tout est très bien préparé. Les ouvriers sont tous très gentils et ce qui m'a le plus surpris, c'est à quel point c'est propre et bien entretenu. Il y a des travailleurs qui nettoient constamment les locaux et les salles de bain avec chaque client qui entre. SPECTACULAIRE. Je reviendrai.(Avis d'origine)Una experiencia única, hay que ir por lo menos una vez en la vida. La temática genial, todo muy bien preparado. Los trabajadores muy simpáticos todos, y lo que más me sorprendió de todo es lo limpio y cuidado que está. Hay trabajadores constantemente limpiando las instalaciones y los baños con cada cliente que entra. ESPECTACULAR. Volveré.",01/2023,11
1404,Seth Forbes,1,il y a 2 semaines,"This is an incredibly greedy company. Beware that they do not care about your well-being. My husband and I were planning to visit but two days before our visit, he had an unexpected seizure and had to be hospitalized over night.I reached out to Disneyland Paris asking for their help because we’d already lost our ability to visit Paris altogether - his seizure happened in Germany and this was our first international trip together.The customer service people did not care and told us twice that they can only allow us to have an undated ticket for the next year. All because we were supposed to reach out within the three day limit. How was I supposed to do that BEFORE he ever even had a seizure???We are from BOSTON and do not have the luxury of being able to travel to Paris again in a year!! It’s unfortunate because this was one of our bucket list items but certainly not anymore. I do not ever want to visit a place that only cares about getting money from people. Disneyland Paris is a scam.(Traduit par Google)C'est une entreprise incroyablement gourmande. Méfiez-vous qu'ils ne se soucient pas de votre bien-être. Mon mari et moi avions prévu de lui rendre visite, mais deux jours avant notre visite, il a eu une crise inattendue et a dû être hospitalisé pendant la nuit.J'ai contacté Disneyland Paris pour demander leur aide car nous avions déjà perdu notre capacité à visiter Paris - sa crise s'est produite en Allemagne et c'était notre premier voyage international ensemble.Les gens du service client s'en fichaient et nous ont dit deux fois qu'ils ne pouvaient nous permettre d'avoir qu'un billet non daté pour l'année prochaine. Tout cela parce que nous étions censés tendre la main dans le délai de trois jours. Comment étais-je censé faire ça AVANT qu'il n'ait même eu une crise ???Nous sommes de BOSTON et n'avons pas le luxe de pouvoir voyager à nouveau à Paris dans un an !! C'est dommage car c'était l'un de nos éléments de liste de seaux, mais certainement plus maintenant. Je ne veux jamais visiter un endroit qui ne se soucie que d'obtenir de l'argent des gens. Disneyland Paris est une arnaque.",12/2022,11
1405,Monica Molina,4,il y a 2 semaines,no comment,,11
1406,Guillaume SNE,5,il y a 2 semaines,"Un parc qui dépasse les espérances !De superbes attractions à faire pour les adultes comme pour les enfants.Des nombreux thèmes sont bien respectés, ils nous replongent dans notre enfance.Dans le parc Disney Studio, la nouvelle thématique Marvel est magnifique, les super-héros sortent à plusieurs reprise dans les allées à la rencontre des visiteurs.Ce n'était pas la première fois que je viens à Disney mais c'est encore un grand plaisir et un émerveillement.La seule petite remarque: je pense que les cinématiques dans l'attraction d'Avengers pourraient être améliorées.Merci !",01/2023,11
1407,Evgeniia Hermann,4,il y a 2 semaines,"(Traduit par Google) Bel endroit pour les familles avec de jeunes enfants. Cependant, les files d'attente sont trop longues.(Avis d'origine)Schöner Ort für Familien mit Kleinkindern. Allerdings zu lange Warteschlangen.",01/2023,11
1408,Celine Oswald,5,il y a 2 semaines,no comment,01/2023,11
1409,Hakan Arslan,5,il y a 2 semaines,no comment,01/2023,11
1410,Jade Pfauquet,5,il y a 2 semaines,no comment,01/2023,11
1411,Evelien B,5,il y a 2 semaines,"(Traduit par Google) Cher mais tellement amusant. Maintenant, économisez encore quelques années.(Avis d'origine)Duur maar zo leuk. Nu sparen voor over paar jaar weer.",01/2023,11
1412,Julien Willems,4,il y a 2 semaines,no comment,09/2021,11
